file,line_facs,left,right,form,score,source,model,decided_on,note
ONB_wsb_19180406.xml,facs_7_tr_1769553314_tl_2,in,dem,split,-3.24,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Präposition mit einem Relativpronomen, das sich auf 'Sanatorium' bezieht (Relativsatz)."
ONB_wsb_19180413.xml,facs_11_tr_1769553350_tl_6,bei,der,split,-9.98,llm,google/gemma-4-31b,2026-08-31,Präposition 'bei' gefolgt vom Artikel 'der' vor dem Eigennamen 'Länderbank'.
ONB_wsb_19180413.xml,facs_12_tr_1769553342_tl_6,bei,der,split,-14.02,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um eine Präposition mit Artikel vor dem Eigennamen der Bank ('bei der Länderbank').
ONB_wsb_19180413.xml,facs_2_tr_1769553343_tl_12,hier,auf,join,+16.23,llm,google/gemma-4-31b,2026-08-31,"„Hierauf“ fungiert hier als Konjunktionaladverb im Sinne von „daraufhin“ oder „danach“, was syntaktisch die einzige plausible Lesart in diesem Satzgefüge ist."
ONB_wsb_19180413.xml,facs_6_tr_1769553345_tl_4,zu,viel,split,-4.90,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um eine Intensivierung ('zu viel') vor dem Adjektiv 'gesuchte'; die Getrenntschreibung ist hier syntaktisch korrekt und zeittypisch.
ONB_wsb_19180420.xml,facs_10_tr_1769553376_tl_1,nach,dem,split,-11.43,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Witwe nach dem' ist eine feste Wendung (Präposition + Artikel), die den verstorbenen Ehepartner einleitet."
ONB_wsb_19180420.xml,facs_11_tr_1769553381_tl_5,bei,den,split,+0.78,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' (Bezug auf Goetz-Aktien); 'beiden' als Adjektiv wäre grammatikalisch an dieser Stelle falsch.
ONB_wsb_19180427.xml,facs_10_tr_1769553412_tl_19,nach,dem,split,-17.25,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Witwe nach' verlangt eine Präposition mit Dativobjekt (Artikel 'dem'), nicht die Konjunktion 'nachdem'."
ONB_wsb_19180427.xml,facs_3_tr_1769553417_tl_12,Nach,dem,split,-8.32,llm,google/gemma-4-31b,2026-08-31,"Präposition 'Nach' gefolgt von dem Artikel 'dem' und dem Substantiv 'Konzerte'; es handelt sich nicht um die Konjunktion 'nachdem', da kein Nebensatz folgt."
ONB_wsb_19180427.xml,facs_6_tr_1769553418_tl_18,Marie,Christine,split,-7.86,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um eine Aufzählung von Namen; die Parallelität zu 'Marie Adelheid' spricht für den Doppelnamen 'Marie Christine'.
ONB_wsb_19180504.xml,facs_8_r_2_tl_24,nach,dem,join,-5.22,llm,google/gemma-4-31b,2026-08-31,"Die Syntax (gefolgt vom Pronomen 'Er') weist eindeutig auf die Konjunktion 'nachdem' hin, die einen Nebensatz einleitet."
ONB_wsb_19180504.xml,facs_8_tr_1769553450_tl_8,Schw,AO,split,+13.54,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Auszeichnungen; 'Schw.' steht für 'schwedisch' und 'AO.' vermutlich für einen spezifischen Orden (z. B. Adlerorden). Adjektiv-Abkürzungen und Substantiv-Abkürzungen werden getrennt geschrieben. [Antwort 'period/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19180512.xml,facs_10_tr_1769553468_tl_2,bei,den,split,-7.43,llm,google/gemma-4-31b,2026-08-31,"Syntax: Präposition 'bei' gefolgt vom Artikel 'den' vor dem Pluralwort 'Luftfahrtruppen' (hier abgebrochen als Luftfahrtrp), was eine typische Angabe der Zugehörigkeit zu einer Einheit ist."
ONB_wsb_19180512.xml,facs_5_tr_1769553482_tl_3,wie,der,join,+7.33,llm,google/gemma-4-31b,2026-08-31,"Die Lesart 'wieder' ergibt im Kontext einer Ortsangabe ('Gradiska bei Agram wieder in Wien XXI') einen sinnvollen Satzbau, der auf die Rückkehr einer Person an einen Ort hindeutet. Die Lesart 'wie der' würde einen Vergleich zwischen zwei Orten implizieren, was hier syntaktisch und geografisch unplausibel ist."
ONB_wsb_19180512.xml,facs_6_tr_1769553476_tl_13,Sekt,Chefs,hyphen,+0.89,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Titel „Sektionschef“ (oder Plural „Sektionschefs“), der hier in einer abgekürzten Form („Sekt.-Chef“) am Zeilenende getrennt wurde. Die Zusammenschreibung als Kompositum ist im Deutschen zwingend, und bei Abkürzungen innerhalb von Komposita ist der Bindestrich die korrekte Kennzeichnung."
ONB_wsb_19180518.xml,facs_11_tr_1769553522_tl_4,bei,der,split,-10.73,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Präposition ('bei') gefolgt von einem Artikel ('der'), die den Bezug zur militärischen Einheit (Fliegerkomp 46) herstellt."
ONB_wsb_19180518.xml,facs_12_tr_1769553521_tl_1,Anna,Maria,split,-5.34,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19180518.xml,facs_5_tr_1769553508_tl_2,Maria,Theresia,split,-14.57,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um zwei Vornamen einer Person (Gräfin), die im historischen Kontext üblicherweise getrennt geschrieben werden."
ONB_wsb_19180525.xml,facs_9_tr_1769553537_tl_2,nach,dem,split,-11.43,llm,google/gemma-4-31b,2026-08-31,Die Konstruktion „Witwe nach dem...“ (Präposition + Artikel) ist eine gängige Bezeichnung für die Witwe einer Person; die Konjunktion „nachdem“ ergibt syntaktisch keinen Sinn.
ONB_wsb_19180525.xml,facs_9_tr_1769553540_tl_20,so,wie,join,+17.40,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als koordinierende Konjunktion im Sinne von 'und auch' verwendet, um zwei Personen aufzuzählen."
ONB_wsb_19180602.xml,facs_12_tr_1769553567_tl_3,bei,der,split,-3.08,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'der' im Dativ Singular Femininum vor dem Eigennamen der Bank.
ONB_wsb_19180602.xml,facs_9_tr_1769553576_tl_1,Botschafter,in,split,-8.71,llm,google/gemma-4-31b,2026-08-31,Syntax: 'Botschafter in Wien' beschreibt den Ort der Tätigkeit; zudem passt der maskuline Artikel 'Der' nicht zur femininen Form 'Botschafterin'.
ONB_wsb_19180602.xml,facs_9_tr_1769553577_tl_4,so,wie,join,+9.89,llm,google/gemma-4-31b,2026-08-31,"In gesellschaftlichen Meldungen dieser Zeit wird 'sowie' als koordinierende Konjunktion (im Sinne von 'und auch') verwendet, um Personen in einer Aufzählung zu verbinden."
ONB_wsb_19180602.xml,facs_9_tr_1769553578_tl_1,Botschafter,in,split,-8.73,llm,google/gemma-4-31b,2026-08-31,Syntax: 'Botschafter in Berlin' beschreibt die Funktion und den Ort; zudem ist die weibliche Form 'Botschafterin' aufgrund der Nennung von Prinz Gottfried auszuschließen.
ONB_wsb_19180608.xml,facs_11_tr_1769553613_tl_19,hier,zu,join,-2.25,llm,google/gemma-4-31b,2026-08-31,"Das folgende Wort „Seinen“ steht im Akkusativ. Die Präposition „zu“ würde den Dativ verlangen („zu seinem“), was eine Getrenntschreibung hier ausschließt. Es handelt sich daher um das Adverb „hierzu“ (im Sinne von „zu diesem Zweck“), gefolgt von einem Akkusativobjekt und einem (wahrscheinlich auf der nächsten Zeile stehenden) Verb."
ONB_wsb_19180608.xml,facs_3_r_2_tl_37,so,wie,join,+4.79,llm,google/gemma-4-31b,2026-08-31,"Hier fungiert 'sowie' als koordinierende Konjunktion im Sinne von 'und' bzw. 'als auch', um zwei Personen/Titel in einer Aufzählung zu verbinden."
ONB_wsb_19180608.xml,facs_3_r_2_tl_8,nach,dem,split,-1.51,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'nach' fungiert hier als Präposition mit dem Artikel 'dem', gefolgt vom Eigennamen/Adjektiv 'Laxenburger'. Eine Konjunktion ('nachdem') ist an dieser Stelle grammatikalisch ausgeschlossen."
ONB_wsb_19180608.xml,facs_3_r_3_tl_37,Marie,Therese,split,-11.00,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelnamen (Vorname + Vorname) der Königin, was im Deutschen üblicherweise getrennt geschrieben wird."
ONB_wsb_19180608.xml,facs_5_tr_1769553603_tl_3,hier,für,split,-15.37,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um zwei separate Einheiten: die lokale Angabe „von hier“ und die temporale Angabe „für einige Wochen“.
ONB_wsb_19180608.xml,facs_7_tr_1769553617_tl_5,Grand,Hotel,split,-18.40,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen des berühmten Hotels 'Grand Hotel Pupp' in Karlsbad, bei dem die getrennte Schreibweise der zeittypischen Norm entspricht."
ONB_wsb_19180615.xml,facs_10_tr_1769553639_tl_7,bei,der,split,-7.09,llm,google/gemma-4-31b,2026-08-31,"Die Syntax deutet stark auf einen Relativsatz hin, der sich auf ein zuvor erwähntes Ereignis (z. B. eine Trauung) bezieht: „...stattgefunden und bei der [Personen] als Zeugen für...“. Die Lesart „beider“ ist an dieser Stelle grammatikalisch nicht sinnvoll."
ONB_wsb_19180615.xml,facs_3_r_tl_27,Statthalter,in,split,-9.76,llm,google/gemma-4-31b,2026-08-31,"Syntaktisch handelt es sich um die Bezeichnung des Amtes (Statthalter) gefolgt von der Ortsangabe (in Niederösterreich); zudem ist das Subjekt männlich, was 'Statthalterin' ausschließt."
ONB_wsb_19180615.xml,facs_3_tr_1769553634_tl_1,Marie,Therese,split,-16.34,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelnamen (Vorname), der im Kontext des Titels 'Erzherzogin' als zwei separate Wörter geschrieben wird."
ONB_wsb_19180615.xml,facs_5_tr_1769553650_tl_2,Grand,Hotel,split,-18.59,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen des bekannten Hotels 'Grand Hotel Pupp' in Karlsbad, bei dem 'Grand Hotel' als zwei Wörter geschrieben wird."
ONB_wsb_19180615.xml,facs_8_tr_1769553633_tl_17,bei,der,split,-3.08,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'der' vor dem Singular-Nomen 'Gesandtschaft'; eine Zusammenschreibung zu 'beider' (Genitiv Plural) ist grammatikalisch ausgeschlossen.
ONB_wsb_19180622.xml,facs_11_tr_1769553680_tl_6,so,wie,split,+4.09,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich hier um einen Vergleich („in der gleichen Weise wie“), was im Deutschen die Getrenntschreibung von „so wie“ erfordert."
ONB_wsb_19180622.xml,facs_7_tr_1769553679_tl_4,nach,dem,split,-10.37,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem', da die Wendung 'Witwe nach jemandem' vorliegt."
ONB_wsb_19180622.xml,facs_8_tr_1769553668_tl_2,Grand,Hotel,split,-19.88,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um den Eigennamen eines Hotels (Grand Hotel Ott) in Marienbad; die getrennte Schreibweise ist hier für diese Zeit typisch.
ONB_wsb_19180629.xml,facs_4_tr_1769553713_tl_2,hier,auf,split,-12.43,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um zwei separate Einheiten: 'von hier' (Ausgangspunkt) und 'auf ihr Schloß Wiese' (Zielort).
ONB_wsb_19180629.xml,facs_5_tr_1769553710_tl_1,Anne,Marie,split,-4.66,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um zwei gegebene Vornamen im Kontext eines Geburtsnamens; die Getrenntschreibung ist hier die Standardform.
ONB_wsb_19180629.xml,facs_5_tr_1769553713_tl_2,Marie,Louise,split,-6.23,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen zusammengesetzten Vornamen (Marie Louise) der Tochter; die getrennte Schreibweise ist hier syntaktisch korrekt und zeittypisch.
ONB_wsb_19180706.xml,facs_10_tr_1769553740_tl_8,Franz,Xaver,split,-7.35,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen klassischen Doppelvornamen (Franz Xaver) vor dem Nachnamen Pellerin.
ONB_wsb_19180706.xml,facs_2_tr_1769553737_tl_6,dem,nach,join,+1.28,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'demnach' fungiert hier als Adverb im Sinne von 'folglich' oder 'entsprechend', was syntaktisch in den Satzbau passt."
ONB_wsb_19180706.xml,facs_6_tr_1769553746_tl_1,hier,für,split,-15.37,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um zwei separate Einheiten: die lokale Angabe „von hier“ und die temporale Angabe „für einige Wochen“.
ONB_wsb_19180713.xml,facs_2_tr_1769553758_tl_2,Statthalter,in,split,-15.28,llm,google/gemma-4-31b,2026-08-31,"Der Artikel 'den' und der folgende Name 'Dr Freiherrn' belegen, dass es sich um eine männliche Person handelt; 'in Triest' ist die lokale Bestimmung."
ONB_wsb_19180713.xml,facs_2_tr_1769553762_tl_5,Botschafter,in,split,-8.71,llm,google/gemma-4-31b,2026-08-31,Syntax: Es handelt sich um die Angabe des Ortes ('in Wien') zum Titel 'Botschafter'; zudem passt die weibliche Form 'Botschafterin' nicht zum Namen Hussein.
ONB_wsb_19180720.xml,facs_5_tr_1769553800_tl_6,Grand,Hotel,split,-18.59,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels („Grand Hotel Pupp“), bei dem die Getrenntschreibung der Standard ist."
ONB_wsb_19180727.xml,facs_11_tr_1769553839_tl_3,Maria,Anna,split,-6.66,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen Doppelvornamen einer einzelnen Person (da 'Dochter' im Singular steht).
ONB_wsb_19180727.xml,facs_4_tr_1769553839_tl_2,bei,den,split,-13.31,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' im Dativ Plural vor dem Nomen 'Eltern'.
ONB_wsb_19180727.xml,facs_6_tr_1769553844_tl_1,Grand,Hotel,split,-4.76,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19180727.xml,facs_6_tr_1769553857_tl_1,hier,auf,split,-5.76,llm,google/gemma-4-31b,2026-08-31,Syntax: 'von hier' (Ausgangspunkt) und 'auf den Semmering' (Zielrichtung); eine Zusammenschreibung zu 'hierauf' wäre grammatikalisch falsch.
ONB_wsb_19180727.xml,facs_7_tr_1769553825_tl_12,Nach,dem,split,-0.88,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom bestimmten Artikel 'dem', die gemeinsam das Substantiv 'Postulat' einleiten."
ONB_wsb_19180727.xml,facs_8_tr_1769553845_tl_1,nach,dem,split,-11.43,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem' in der Konstruktion 'Witwe nach dem...', analog zum Beispiel in den Grundsätzen."
ONB_wsb_19180803.xml,facs_4_r_1_tl_12,an,deren,join,+5.65,llm,google/gemma-4-31b,2026-08-31,"Syntaktisch ist hier ein Adjektiv im Genitiv Plural erforderlich, um das Substantiv 'Parteien' zu bestimmen ('der anderen Parteien')."
ONB_wsb_19180803.xml,facs_4_tr_1769553874_tl_11,Sekt,Chef,split,-9.14,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die Abkürzung des österreichischen Dienstgrades 'Sektionschef', der hier als Titel vor dem Namen Dr. Wilckens steht (Sekt. Chef). [Antwort 'period/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19180803.xml,facs_9_tr_1769553856_tl_11,bei,den,split,-12.67,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' im Dativ Plural ('bei den Gesandtschaften').
ONB_wsb_19180810.xml,facs_10_tr_1769553892_tl_1,Botschafter,in,split,-18.30,llm,google/gemma-4-31b,2026-08-31,Der maskuline Artikel 'Der türkische' und der Name 'HusseinHilmi' schließen die weibliche Form 'Botschafterin' aus; es handelt sich um eine lokale Bestimmung (Botschafter in Wien).
ONB_wsb_19180810.xml,facs_2_tr_1769553893_tl_18,Marie,Therese,split,-15.97,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um zwei Vornamen einer Person; diese werden im Zeitkontext üblicherweise getrennt geschrieben.
ONB_wsb_19180810.xml,facs_3_tr_1769553914_tl_5,Statthalter,in,split,-9.76,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'in NÖsterreich' ist eine lokale Bestimmung (Präposition + Ort), die den Statthalter näher beschreibt."
ONB_wsb_19180810.xml,facs_9_tr_1769553902_tl_5,Anna,Maria,split,-13.16,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen, der im Deutschen üblicherweise getrennt geschrieben wird."
ONB_wsb_19180818.xml,facs_2_tr_1769553927_tl_14,wie,der,join,+7.76,llm,google/gemma-4-31b,2026-08-31,Die Wendung „immer wieder“ ist eine gängige adverbiale Bestimmung; die Lesart „wie der“ ergibt im Kontext keinen syntaktischen Sinn.
ONB_wsb_19180818.xml,facs_4_tr_1769553935_tl_2,hier,auf,split,-6.75,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'von hier' gibt den Ausgangspunkt an, 'auf ihre Herrschaft Castolowitz' das Ziel der Übersiedlung."
ONB_wsb_19180818.xml,facs_5_tr_1769553933_tl_3,wie,der,join,+13.87,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'wieder' ergibt im Kontext der Ortsangaben (Marienbad, Budapest) einen klaren syntaktischen Sinn als Adverb der Wiederholung/Rückkehr."
ONB_wsb_19180818.xml,facs_5_tr_1769553943_tl_5,Marie,Louise,split,-12.84,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelvorname, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19180824.xml,facs_12_tr_1769553961_tl_6,so,wie,join,+6.48,llm,google/gemma-4-31b,2026-08-31,"Hier fungiert 'sowie' als aufzählende Konjunktion (Bedeutung: 'und auch'), welche die beiden Subjekte 'Stimmung' und 'Geschäfte' verbindet."
ONB_wsb_19180824.xml,facs_4_tr_1769553954_tl_7,Außer,dem,join,+9.99,llm,google/gemma-4-31b,2026-08-31,"„Außerdem“ fungiert hier als Adverb (im Sinne von „zudem“), was syntaktisch korrekt in den Satzfluss passt; eine Getrenntschreibung („außer dem“) würde ein Bezugsobjekt erfordern, das hier nicht vorliegt."
ONB_wsb_19180831.xml,facs_11_tr_1769554016_tl_2,Inf,Brig,hyphen,-7.12,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um die Abkürzung des Komposums 'Infanteriebrigade'. Bei der Abkürzung von zusammengesetzten Substantiven ist im militärischen Kontext dieser Zeit die Kopplung mittels Bindestrich (Inf.-Brig.) die fachsprachlich korrekte Form.
ONB_wsb_19180831.xml,facs_3_tr_1769553985_tl_4,nach,dem,split,-15.86,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Witwe nach dem' ist eine Präpositionalphrase (Präposition + Artikel), kein Konjunktionalsatz mit 'nachdem'."
ONB_wsb_19180831.xml,facs_4_tr_1769553992_tl_6,so,wie,join,+5.92,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um eine aufzählende Konjunktion im Sinne von 'und auch', was eine Zusammenschreibung zu 'sowie' erfordert."
ONB_wsb_19180831.xml,facs_7_tr_1769553986_tl_18,in,dessen,split,-6.22,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um die Präposition 'in' gefolgt vom Genitivattribut 'dessen' und dem Substantiv 'Arbeitszimmer'; das Adverb 'indessen' ergibt an dieser Stelle keinen Sinn.
ONB_wsb_19180907.xml,facs_2_tr_1769554023_tl_2,bei,der,split,-14.44,llm,google/gemma-4-31b,2026-08-31,Präposition 'bei' gefolgt vom Artikel 'der' (bezieht sich auf die Königin von Bayern).
ONB_wsb_19180907.xml,facs_3_tr_1769554034_tl_1,Lucchesi,Palli,hyphen,+1.23,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Doppelnamen eines Adligen (Graf Carl Lucchesi-Palli), was im frühen 20. Jahrhundert typischerweise mit einem Bindestrich geschrieben wurde."
ONB_wsb_19180914.xml,facs_4_tr_1769554051_tl_5,bei,den,split,+0.78,llm,google/gemma-4-31b,2026-08-31,„bei“ ist hier eine Präposition und „den“ der dazugehörige Artikel im Dativ Plural vor dem Substantiv „Ausgleichsverhandlungen“.
ONB_wsb_19180914.xml,facs_5_tr_1769554052_tl_5,Maria,Schul,split,-17.08,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um den Eigennamen eines Damenstifts in Brünn; die Setzung in Anführungszeichen und die Syntax sprechen für eine getrennte Schreibweise des Namens.
ONB_wsb_19180914.xml,facs_5_tr_1769554059_tl_2,nach,dem,split,-11.13,llm,google/gemma-4-31b,2026-08-31,Hier liegt eine Präposition mit einem Artikel vor einer Nominalphrase ('dem Hinscheiden des Grafen'). Eine Zusammenschreibung zu 'nachdem' (Konjunktion) würde einen Nebensatz mit Verb erfordern.
ONB_wsb_19180921.xml,facs_10_tr_1769554091_tl_24,in,dem,split,-8.44,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'in' gefolgt vom Artikel 'dem' und dem substantivierten Adjektiv 'Höchstverblichenen'. Eine Zusammenschreibung zu 'indem' (Konjunktion) ist grammatikalisch ausgeschlossen.
